,id,season,bowler,over,total_runs
762,20,2017,S Aravind,17,10
763,20,2017,S Aravind,19,21
764,20,2017,S Kaushik,7,9
765,20,2017,S Kaushik,10,9
766,20,2017,S Kaushik,15,18
767,20,2017,SR Watson,8,11
768,20,2017,SR Watson,14,13
769,20,2017,TM Head,16,7
770,20,2017,TM Head,18,11
771,20,2017,YS Chahal,2,3
772,20,2017,YS Chahal,4,14
773,20,2017,YS Chahal,6,9
774,20,2017,YS Chahal,15,5
775,21,2017,A Mishra,10,7
776,21,2017,A Mishra,12,7
777,21,2017,A Mishra,14,19
778,21,2017,AD Mathews,7,16
779,21,2017,AD Mathews,16,13
780,21,2017,AD Mathews,18,12
781,21,2017,B Kumar,1,2
782,21,2017,B Kumar,3,9
783,21,2017,B Kumar,17,10
784,21,2017,B Kumar,19,10
785,21,2017,CH Morris,2,2
786,21,2017,CH Morris,4,10
787,21,2017,CH Morris,17,10
788,21,2017,CH Morris,19,4
789,21,2017,J Yadav,1,10
790,21,2017,J Yadav,3,6
791,21,2017,MC Henriques,8,14
792,21,2017,MC Henriques,13,10
793,21,2017,MC Henriques,16,8
794,21,2017,Mohammed Siraj,2,13
795,21,2017,Mohammed Siraj,5,15
796,21,2017,Mohammed Siraj,7,5
797,21,2017,Mohammed Siraj,14,6
798,21,2017,PJ Cummins,6,8
799,21,2017,PJ Cummins,8,9
800,21,2017,PJ Cummins,11,11
801,21,2017,PJ Cummins,13,10
802,21,2017,Rashid Khan,6,9
803,21,2017,Rashid Khan,9,5
804,21,2017,Rashid Khan,12,5
805,21,2017,Rashid Khan,15,16
806,21,2017,S Kaul,4,8
807,21,2017,S Kaul,11,3
808,21,2017,S Kaul,18,13
809,21,2017,S Kaul,20,8
810,21,2017,Yuvraj Singh,10,7
811,21,2017,Z Khan,5,3
812,21,2017,Z Khan,9,9
813,21,2017,Z Khan,15,8
814,21,2017,Z Khan,20,17
815,22,2017,AR Patel,7,5
816,22,2017,AR Patel,9,16
817,22,2017,HH Pandya,1,8
818,22,2017,HH Pandya,3,11
819,22,2017,Harbhajan Singh,4,6
820,22,2017,Harbhajan Singh,8,6
821,22,2017,I Sharma,2,11
822,22,2017,I Sharma,4,17
823,22,2017,I Sharma,11,11
824,22,2017,I Sharma,15,21
825,22,2017,JJ Bumrah,10,6
826,22,2017,JJ Bumrah,14,11
827,22,2017,JJ Bumrah,17,4
828,22,2017,JJ Bumrah,19,10
829,22,2017,KH Pandya,7,6
830,22,2017,KH Pandya,9,5
831,22,2017,KH Pandya,11,11
832,22,2017,KH Pandya,13,9
833,22,2017,MJ McClenaghan,2,7
834,22,2017,MJ McClenaghan,6,7
835,22,2017,MJ McClenaghan,15,28
836,22,2017,MJ McClenaghan,18,5
837,22,2017,MM Sharma,5,17
838,22,2017,MM Sharma,14,4
839,22,2017,MM Sharma,16,8
840,22,2017,MP Stoinis,6,14
841,22,2017,MP Stoinis,8,14
842,22,2017,SL Malinga,5,7
843,22,2017,SL Malinga,12,11
844,22,2017,SL Malinga,16,22
845,22,2017,SL Malinga,20,18
846,22,2017,Sandeep Sharma,1,10
847,22,2017,Sandeep Sharma,3,13
848,22,2017,Sandeep Sharma,13,16
849,22,2017,Swapnil Singh,10,6
850,22,2017,Swapnil Singh,12,16
851,23,2017,Basil Thampi,3,15
852,23,2017,Basil Thampi,16,8
853,23,2017,Basil Thampi,18,14
854,23,2017,Basil Thampi,20,7
855,23,2017,CR Woakes,7,7
856,23,2017,CR Woakes,9,13
857,23,2017,DR Smith,8,6
858,23,2017,DR Smith,10,8
859,23,2017,DS Kulkarni,5,10
860,23,2017,DS Kulkarni,11,13
861,23,2017,JP Faulkner,2,17
862,23,2017,JP Faulkner,12,7
863,23,2017,JP Faulkner,14,10
864,23,2017,JP Faulkner,17,5
865,23,2017,Kuldeep Yadav,10,3
866,23,2017,Kuldeep Yadav,12,9
867,23,2017,Kuldeep Yadav,14,9
868,23,2017,Kuldeep Yadav,18,12
869,23,2017,NM Coulter-Nile,4,16
870,23,2017,NM Coulter-Nile,8,4
871,23,2017,NM Coulter-Nile,17,16
872,23,2017,NM Coulter-Nile,19,5
873,23,2017,P Kumar,1,12
874,23,2017,P Kumar,19,12
875,23,2017,RA Jadeja,7,6
876,23,2017,RA Jadeja,9,11
877,23,2017,RA Jadeja,13,6
878,23,2017,RA Jadeja,15,9
879,23,2017,SK Raina,4,3
880,23,2017,SK Raina,6,8
881,23,2017,SP Narine,2,16
882,23,2017,SP Narine,5,6
883,23,2017,SP Narine,11,11
884,23,2017,SP Narine,16,9
885,23,2017,Shakib Al Hasan,1,9
886,23,2017,Shakib Al Hasan,3,15
887,23,2017,Shakib Al Hasan,6,10
888,23,2017,UT Yadav,13,5
889,23,2017,UT Yadav,15,13
890,24,2017,A Mishra,7,8
891,24,2017,A Mishra,9,1
892,24,2017,A Mishra,13,2
893,24,2017,A Mishra,15,8
894,24,2017,CH Morris,2,12
895,24,2017,CH Morris,6,1
896,24,2017,CH Morris,17,10
897,24,2017,CH Morris,20,10
898,24,2017,HH Pandya,7,5
899,24,2017,HH Pandya,9,10
900,24,2017,HH Pandya,20,10
901,24,2017,Harbhajan Singh,8,6
902,24,2017,Harbhajan Singh,10,13
903,24,2017,Harbhajan Singh,12,2
904,24,2017,Harbhajan Singh,14,5
905,24,2017,JJ Bumrah,6,2
906,24,2017,JJ Bumrah,11,10
907,24,2017,JJ Bumrah,17,4
908,24,2017,JJ Bumrah,19,5
909,24,2017,K Rabada,1,8
910,24,2017,K Rabada,4,8
911,24,2017,K Rabada,11,6
912,24,2017,K Rabada,19,9
913,24,2017,KH Pandya,15,8
914,24,2017,MG Johnson,1,9
915,24,2017,MG Johnson,3,5
916,24,2017,MG Johnson,5,0
917,24,2017,MG Johnson,13,9
918,24,2017,MJ McClenaghan,2,5
919,24,2017,MJ McClenaghan,4,2
920,24,2017,MJ McClenaghan,16,6
921,24,2017,MJ McClenaghan,18,12
922,24,2017,PJ Cummins,8,4
923,24,2017,PJ Cummins,10,7
924,24,2017,PJ Cummins,16,8
925,24,2017,PJ Cummins,18,3
926,24,2017,Z Khan,3,9
927,24,2017,Z Khan,5,10
928,24,2017,Z Khan,12,8
929,24,2017,Z Khan,14,10
930,25,2017,B Kumar,1,1
931,25,2017,B Kumar,3,10
932,25,2017,B Kumar,17,9
933,25,2017,B Kumar,19,19
934,25,2017,BA Stokes,5,6
935,25,2017,BA Stokes,12,13
936,25,2017,Bipul Sharma,2,4
937,25,2017,Bipul Sharma,4,9
938,25,2017,Bipul Sharma,8,3
939,25,2017,Bipul Sharma,10,15
940,25,2017,DT Christian,8,2
941,25,2017,DT Christian,10,8
942,25,2017,DT Christian,13,2
943,25,2017,DT Christian,16,9
944,25,2017,Imran Tahir,9,2
945,25,2017,Imran Tahir,11,5
946,25,2017,Imran Tahir,15,16
947,25,2017,JD Unadkat,1,7
948,25,2017,JD Unadkat,3,8
949,25,2017,JD Unadkat,17,12
950,25,2017,JD Unadkat,19,15
951,25,2017,MC Henriques,12,4
952,25,2017,Mohammed Siraj,5,13
953,25,2017,Mohammed Siraj,13,7
954,25,2017,Mohammed Siraj,16,6
955,25,2017,Mohammed Siraj,18,17
956,25,2017,Rashid Khan,7,3
957,25,2017,Rashid Khan,9,7
958,25,2017,Rashid Khan,11,4
959,25,2017,Rashid Khan,14,3
960,25,2017,S Kaul,6,18
961,25,2017,S Kaul,15,14
962,25,2017,S Kaul,20,13
963,25,2017,SN Thakur,6,11
964,25,2017,SN Thakur,14,12
965,25,2017,SN Thakur,18,12
966,25,2017,SN Thakur,20,15
967,25,2017,Washington Sundar,2,5
968,25,2017,Washington Sundar,4,8
969,25,2017,Washington Sundar,7,8
970,26,2017,AJ Tye,6,14
971,26,2017,AJ Tye,10,8
972,26,2017,AJ Tye,16,8
973,26,2017,AJ Tye,18,6
974,26,2017,AR Patel,9,7
975,26,2017,AR Patel,11,8
976,26,2017,AR Patel,13,7
977,26,2017,AR Patel,15,15
978,26,2017,Basil Thampi,5,11
979,26,2017,Basil Thampi,12,13
980,26,2017,Basil Thampi,17,9
981,26,2017,Basil Thampi,20,12
982,26,2017,DR Smith,19,18
983,26,2017,KC Cariappa,5,7
984,26,2017,KC Cariappa,7,8
985,26,2017,KC Cariappa,12,5
986,26,2017,KC Cariappa,14,4
987,26,2017,MM Sharma,2,8
988,26,2017,MM Sharma,6,7
989,26,2017,MM Sharma,16,7
990,26,2017,MM Sharma,19,5
991,26,2017,MP Stoinis,10,12
992,26,2017,NB Singh,2,5
993,26,2017,NB Singh,4,3
994,26,2017,RA Jadeja,7,3
995,26,2017,RA Jadeja,9,13
996,26,2017,RA Jadeja,13,10
997,26,2017,RA Jadeja,15,7
998,26,2017,SK Raina,3,6
999,26,2017,SS Agarwal,1,11
1000,26,2017,SS Agarwal,8,14
1001,26,2017,SS Agarwal,11,3
1002,26,2017,SS Agarwal,14,14
1003,26,2017,Sandeep Sharma,1,6
1004,26,2017,Sandeep Sharma,3,11
1005,26,2017,Sandeep Sharma,17,14
1006,26,2017,Sandeep Sharma,20,9
1007,26,2017,T Natarajan,4,11
1008,26,2017,T Natarajan,8,5
1009,26,2017,T Natarajan,18,6
1010,27,2017,C de Grandhomme,8,3
1011,27,2017,C de Grandhomme,10,1
1012,27,2017,CR Woakes,7,1
1013,27,2017,CR Woakes,9,5
1014,27,2017,NM Coulter-Nile,1,3
1015,27,2017,NM Coulter-Nile,3,15
1016,27,2017,NM Coulter-Nile,5,4
1017,27,2017,P Negi,13,4
1018,27,2017,P Negi,15,7
1019,27,2017,P Negi,18,4
1020,27,2017,S Aravind,3,14
1021,27,2017,S Aravind,5,4
1022,27,2017,S Aravind,16,9
1023,27,2017,S Aravind,20,0
1024,27,2017,S Badree,1,18
1025,27,2017,S Badree,7,3
1026,27,2017,S Badree,9,6
1027,27,2017,S Badree,11,6
1028,27,2017,STR Binny,6,9
1029,27,2017,TS Mills,2,7
1030,27,2017,TS Mills,4,13
1031,27,2017,TS Mills,17,6
1032,27,2017,TS Mills,19,5
1033,27,2017,UT Yadav,2,4
1034,27,2017,UT Yadav,4,2
1035,27,2017,UT Yadav,6,11
1036,27,2017,YS Chahal,8,5
1037,27,2017,YS Chahal,10,8
1038,27,2017,YS Chahal,12,1
1039,27,2017,YS Chahal,14,2
1040,28,2017,BA Stokes,5,0
1041,28,2017,BA Stokes,13,8
1042,28,2017,BA Stokes,15,8
1043,28,2017,BA Stokes,19,7
1044,28,2017,DT Christian,8,6
1045,28,2017,Harbhajan Singh,7,7
1046,28,2017,Harbhajan Singh,9,5
1047,28,2017,Harbhajan Singh,11,4
1048,28,2017,Harbhajan Singh,13,4
1049,28,2017,Imran Tahir,10,8
1050,28,2017,Imran Tahir,12,9
1051,28,2017,Imran Tahir,14,11
1052,28,2017,Imran Tahir,17,4
1053,28,2017,JD Unadkat,4,8
1054,28,2017,JD Unadkat,11,9
1055,28,2017,JD Unadkat,18,11
1056,28,2017,JD Unadkat,20,13
1057,28,2017,JJ Bumrah,5,6
1058,28,2017,JJ Bumrah,15,9
1059,28,2017,JJ Bumrah,18,5
1060,28,2017,JJ Bumrah,20,10
1061,28,2017,KV Sharma,4,6
1062,28,2017,KV Sharma,6,11
1063,28,2017,KV Sharma,10,10
1064,28,2017,KV Sharma,12,12
1065,28,2017,MG Johnson,1,9
1066,28,2017,MG Johnson,3,7
1067,28,2017,MG Johnson,14,7
1068,28,2017,MG Johnson,17,11
1069,28,2017,MJ McClenaghan,2,9
1070,28,2017,MJ McClenaghan,8,14
1071,28,2017,MJ McClenaghan,16,6
1072,28,2017,MJ McClenaghan,19,8
1073,28,2017,SN Thakur,2,11
1074,28,2017,SN Thakur,6,9
1075,28,2017,SN Thakur,16,9
1076,28,2017,Washington Sundar,1,3
1077,28,2017,Washington Sundar,3,13
1078,28,2017,Washington Sundar,7,6
1079,28,2017,Washington Sundar,9,4
1080,29,2017,C de Grandhomme,7,5
1081,29,2017,C de Grandhomme,9,9
1082,29,2017,CR Woakes,2,8
1083,29,2017,CR Woakes,5,12
1084,29,2017,CR Woakes,19,18
1085,29,2017,DT Christian,6,7
1086,29,2017,DT Christian,11,10
1087,29,2017,DT Christian,15,12
1088,29,2017,DT Christian,18,2
1089,29,2017,Imran Tahir,7,11
1090,29,2017,Imran Tahir,9,11
1091,29,2017,Imran Tahir,14,12
1092,29,2017,Imran Tahir,16,14
1093,29,2017,JD Unadkat,1,8
1094,29,2017,JD Unadkat,10,14
1095,29,2017,JD Unadkat,17,5
1096,29,2017,Kuldeep Yadav,11,6
1097,29,2017,Kuldeep Yadav,13,9
1098,29,2017,Kuldeep Yadav,16,11
1099,29,2017,Kuldeep Yadav,18,5
1100,29,2017,PP Chawla,8,3
1101,29,2017,PP Chawla,10,9
1102,29,2017,PP Chawla,12,9
1103,29,2017,PP Chawla,15,15
1104,29,2017,RA Tripathi,12,12
1105,29,2017,SN Thakur,2,10
1106,29,2017,SN Thakur,4,7
1107,29,2017,SN Thakur,13,12
1108,29,2017,SN Thakur,19,4
1109,29,2017,SP Narine,4,5
1110,29,2017,SP Narine,6,15
1111,29,2017,SP Narine,14,7
1112,29,2017,SP Narine,17,7
1113,29,2017,UT Yadav,1,6
1114,29,2017,UT Yadav,3,11
1115,29,2017,UT Yadav,20,12
1116,29,2017,Washington Sundar,3,3
1117,29,2017,Washington Sundar,5,10
1118,29,2017,Washington Sundar,8,20
1119,30,2017,A Choudhary,7,2
1120,30,2017,A Choudhary,9,19
1121,30,2017,AJ Tye,5,1
1122,30,2017,AJ Tye,12,4
1123,30,2017,AJ Tye,16,4
1124,30,2017,AJ Tye,18,4
1125,30,2017,Ankit Soni,8,11
1126,30,2017,Ankit Soni,10,3
1127,30,2017,Ankit Soni,14,14
1128,30,2017,Basil Thampi,2,7
1129,30,2017,Basil Thampi,4,5
1130,30,2017,Basil Thampi,6,12
1131,30,2017,Basil Thampi,19,10
1132,30,2017,JP Faulkner,13,11
1133,30,2017,JP Faulkner,17,5
1134,30,2017,JP Faulkner,20,4
1135,30,2017,NB Singh,1,3
1136,30,2017,NB Singh,3,7
1137,30,2017,P Negi,11,15
1138,30,2017,P Negi,13,9
1139,30,2017,RA Jadeja,7,10
1140,30,2017,RA Jadeja,9,2
1141,30,2017,RA Jadeja,11,12
1142,30,2017,RA Jadeja,15,5
1143,30,2017,S Aravind,2,5
1144,30,2017,S Aravind,4,4
1145,30,2017,S Aravind,6,11
1146,30,2017,S Badree,1,8
1147,30,2017,S Badree,3,6
1148,30,2017,S Badree,5,15
1149,30,2017,TM Head,14,11
1150,30,2017,YS Chahal,8,11
1151,30,2017,YS Chahal,10,8
1152,30,2017,YS Chahal,12,11
1153,31,2017,A Mishra,7,14
1154,31,2017,A Mishra,12,9
1155,31,2017,A Mishra,14,13
1156,31,2017,C de Grandhomme,13,15
1157,31,2017,CH Morris,4,4
1158,31,2017,CH Morris,8,19
1159,31,2017,CH Morris,16,16
1160,31,2017,CJ Anderson,3,7
1161,31,2017,CJ Anderson,10,8
1162,31,2017,CJ Anderson,13,12
1163,31,2017,CR Woakes,4,10
1164,31,2017,CR Woakes,9,5
1165,31,2017,CR Woakes,19,5
1166,31,2017,K Rabada,2,10
1167,31,2017,K Rabada,6,11
1168,31,2017,K Rabada,15,2
1169,31,2017,K Rabada,17,5
1170,31,2017,Kuldeep Yadav,6,5
1171,31,2017,Kuldeep Yadav,8,6
1172,31,2017,Kuldeep Yadav,12,10
1173,31,2017,Kuldeep Yadav,17,6
1174,31,2017,NM Coulter-Nile,1,5
1175,31,2017,NM Coulter-Nile,3,14
1176,31,2017,NM Coulter-Nile,16,9
1177,31,2017,NM Coulter-Nile,20,6
1178,31,2017,PJ Cummins,5,6
1179,31,2017,PJ Cummins,9,13
1180,31,2017,PJ Cummins,11,3
1181,31,2017,SP Narine,5,7
1182,31,2017,SP Narine,10,7
1183,31,2017,SP Narine,15,8
1184,31,2017,SP Narine,18,3
1185,31,2017,UT Yadav,2,12
1186,31,2017,UT Yadav,7,7
1187,31,2017,UT Yadav,11,5
1188,31,2017,UT Yadav,14,15
1189,31,2017,Z Khan,1,8
1190,31,2017,Z Khan,3,1
1191,32,2017,A Nehra,2,15
1192,32,2017,A Nehra,4,9
1193,32,2017,A Nehra,17,12
1194,32,2017,A Nehra,20,6
1195,32,2017,AR Patel,5,17
1196,32,2017,AR Patel,11,6
1197,32,2017,AR Patel,13,11
1198,32,2017,Anureet Singh,2,10
1199,32,2017,Anureet Singh,9,16
1200,32,2017,B Kumar,1,10
1201,32,2017,B Kumar,3,3
1202,32,2017,B Kumar,16,8
1203,32,2017,B Kumar,19,8
1204,32,2017,DJ Hooda,6,17
1205,32,2017,GJ Maxwell,8,11
1206,32,2017,GJ Maxwell,10,8
1207,32,2017,GJ Maxwell,16,5
1208,32,2017,GJ Maxwell,18,5
1209,32,2017,I Sharma,1,3
1210,32,2017,I Sharma,3,9
1211,32,2017,I Sharma,6,10
1212,32,2017,I Sharma,19,20
1213,32,2017,KC Cariappa,7,12
1214,32,2017,KC Cariappa,12,7
1215,32,2017,KC Cariappa,14,12
1216,32,2017,KC Cariappa,17,11
1217,32,2017,MC Henriques,7,8
1218,32,2017,MC Henriques,11,12
1219,32,2017,MC Henriques,13,19
1220,32,2017,MM Sharma,4,11
1221,32,2017,MM Sharma,15,12
1222,32,2017,MM Sharma,20,11
1223,32,2017,Rashid Khan,8,3
1224,32,2017,Rashid Khan,10,1
1225,32,2017,Rashid Khan,12,8
1226,32,2017,Rashid Khan,14,6
1227,32,2017,S Kaul,5,5
1228,32,2017,S Kaul,9,5
1229,32,2017,S Kaul,15,17
1230,32,2017,S Kaul,18,9
1231,33,2017,AF Milne,1,4
1232,33,2017,AF Milne,3,9
1233,33,2017,AF Milne,17,14
1234,33,2017,AF Milne,19,8
1235,33,2017,DL Chahar,1,4
1236,33,2017,DL Chahar,3,14
1237,33,2017,DT Christian,6,6
1238,33,2017,DT Christian,12,7
1239,33,2017,DT Christian,18,4
1240,33,2017,DT Christian,20,8
1241,33,2017,Imran Tahir,7,4
1242,33,2017,Imran Tahir,13,1
1243,33,2017,Imran Tahir,15,5
1244,33,2017,Imran Tahir,17,8
1245,33,2017,JD Unadkat,2,7
1246,33,2017,JD Unadkat,4,5
1247,33,2017,JD Unadkat,14,5
1248,33,2017,JD Unadkat,16,3
1249,33,2017,LH Ferguson,5,3
1250,33,2017,LH Ferguson,8,2
1251,33,2017,LH Ferguson,10,1
1252,33,2017,LH Ferguson,19,2
1253,33,2017,P Negi,7,8
1254,33,2017,P Negi,9,6
1255,33,2017,P Negi,11,2
1256,33,2017,P Negi,15,2
1257,33,2017,S Aravind,5,7
1258,33,2017,S Aravind,10,4
1259,33,2017,S Aravind,18,10
1260,33,2017,S Aravind,20,10
1261,33,2017,S Badree,2,5
1262,33,2017,S Badree,4,6
1263,33,2017,S Badree,12,16
1264,33,2017,S Badree,16,4
1265,33,2017,STR Binny,8,6
1266,33,2017,STR Binny,14,11
1267,33,2017,Washington Sundar,9,3
1268,33,2017,Washington Sundar,11,4
1269,33,2017,YS Chahal,6,12
1270,33,2017,YS Chahal,13,13
1271,34,2017,AJ Tye,6,9
1272,34,2017,Ankit Soni,4,3
1273,34,2017,Ankit Soni,8,4
1274,34,2017,Ankit Soni,10,6
1275,34,2017,Ankit Soni,12,3
1276,34,2017,Basil Thampi,1,13
1277,34,2017,Basil Thampi,15,5
1278,34,2017,Basil Thampi,17,7
1279,34,2017,Basil Thampi,19,4
1280,34,2017,Harbhajan Singh,4,10
1281,34,2017,Harbhajan Singh,8,4
1282,34,2017,Harbhajan Singh,10,8
1283,34,2017,Harbhajan Singh,12,1
1284,34,2017,IK Pathan,3,16
1285,34,2017,IK Pathan,20,10
1286,34,2017,JJ Bumrah,1,6
1287,34,2017,JJ Bumrah,5,1
1288,34,2017,JJ Bumrah,13,8
1289,34,2017,JJ Bumrah,17,8
1290,34,2017,JJ Bumrah,19,15
1291,34,2017,JP Faulkner,1,11
1292,34,2017,JP Faulkner,2,11
1293,34,2017,JP Faulkner,14,5
1294,34,2017,JP Faulkner,16,9
1295,34,2017,JP Faulkner,18,9
1296,34,2017,KH Pandya,7,3
1297,34,2017,KH Pandya,9,7
1298,34,2017,KH Pandya,14,3
1299,34,2017,KH Pandya,16,2
1300,34,2017,MJ McClenaghan,1,7
1301,34,2017,MJ McClenaghan,3,15
1302,34,2017,MJ McClenaghan,18,19
1303,34,2017,MJ McClenaghan,20,9
1304,34,2017,RA Jadeja,13,11
1305,34,2017,SK Raina,5,9
1306,34,2017,SK Raina,7,7
1307,34,2017,SK Raina,9,4
1308,34,2017,SK Raina,11,8
1309,34,2017,SL Malinga,2,14
1310,34,2017,SL Malinga,6,1
1311,34,2017,SL Malinga,11,13
1312,34,2017,SL Malinga,15,5
1313,35,2017,A Mishra,7,9
1314,35,2017,AR Patel,7,4
1315,35,2017,AR Patel,9,2
1316,35,2017,AR Patel,11,9
1317,35,2017,AR Patel,13,7
1318,35,2017,CH Morris,3,2
1319,35,2017,CH Morris,5,11
1320,35,2017,GJ Maxwell,8,2
1321,35,2017,GJ Maxwell,10,4
1322,35,2017,GJ Maxwell,12,5
1323,35,2017,GJ Maxwell,14,1
1324,35,2017,K Rabada,2,7
1325,35,2017,K Rabada,4,11
1326,35,2017,MM Sharma,6,3
1327,35,2017,MM Sharma,18,0
1328,35,2017,Mohammed Shami,1,8
1329,35,2017,Mohammed Shami,6,11
1330,35,2017,S Nadeem,8,9
1331,35,2017,Sandeep Sharma,1,1
1332,35,2017,Sandeep Sharma,3,5
1333,35,2017,Sandeep Sharma,5,9
1334,35,2017,Sandeep Sharma,16,5
1335,35,2017,T Natarajan,2,1
1336,35,2017,T Natarajan,4,6
1337,35,2017,VR Aaron,15,1
1338,35,2017,VR Aaron,17,2
1339,36,2017,B Kumar,1,9
1340,36,2017,B Kumar,11,8
1341,36,2017,B Kumar,17,8
1342,36,2017,B Kumar,19,5
1343,36,2017,Bipul Sharma,10,10
1344,36,2017,CR Woakes,3,17
1345,36,2017,CR Woakes,13,7
1346,36,2017,CR Woakes,17,6
1347,36,2017,CR Woakes,19,16
1348,36,2017,Kuldeep Yadav,6,12
1349,36,2017,Kuldeep Yadav,8,7
1350,36,2017,Kuldeep Yadav,10,18
1351,36,2017,Kuldeep Yadav,14,6
1352,36,2017,MC Henriques,6,8
1353,36,2017,MC Henriques,8,6
1354,36,2017,MC Henriques,12,17
1355,36,2017,Mohammed Siraj,2,3
1356,36,2017,Mohammed Siraj,4,9
1357,36,2017,Mohammed Siraj,13,3
1358,36,2017,Mohammed Siraj,18,11
1359,36,2017,NM Coulter-Nile,1,6
1360,36,2017,NM Coulter-Nile,9,11
1361,36,2017,NM Coulter-Nile,18,11
1362,36,2017,NM Coulter-Nile,20,7
1363,36,2017,Rashid Khan,7,8
1364,36,2017,Rashid Khan,9,14
1365,36,2017,Rashid Khan,14,8
1366,36,2017,Rashid Khan,16,8
1367,36,2017,S Kaul,3,4
1368,36,2017,S Kaul,5,11
1369,36,2017,S Kaul,15,4
1370,36,2017,S Kaul,20,7
1371,36,2017,SP Narine,5,15
1372,36,2017,SP Narine,12,7
1373,36,2017,SP Narine,16,15
1374,36,2017,UT Yadav,2,12
1375,36,2017,UT Yadav,7,8
1376,36,2017,UT Yadav,11,3
1377,36,2017,UT Yadav,15,8
1378,36,2017,YK Pathan,4,17
1379,37,2017,A Choudhary,1,6
1380,37,2017,A Choudhary,4,4
1381,37,2017,A Choudhary,15,10
1382,37,2017,A Choudhary,18,12
1383,37,2017,AF Milne,3,17
1384,37,2017,AF Milne,11,12
1385,37,2017,HH Pandya,3,5
1386,37,2017,JJ Bumrah,5,9
1387,37,2017,JJ Bumrah,14,5
1388,37,2017,JJ Bumrah,17,10
1389,37,2017,JJ Bumrah,19,10
1390,37,2017,KH Pandya,7,4
1391,37,2017,KH Pandya,9,13
1392,37,2017,KH Pandya,11,7
1393,37,2017,KH Pandya,13,10
1394,37,2017,KV Sharma,4,10
1395,37,2017,KV Sharma,10,4
1396,37,2017,KV Sharma,12,9
1397,37,2017,MJ McClenaghan,1,10
1398,37,2017,MJ McClenaghan,6,12
1399,37,2017,MJ McClenaghan,16,7
1400,37,2017,MJ McClenaghan,20,5
1401,37,2017,P Negi,8,4
1402,37,2017,P Negi,10,4
1403,37,2017,P Negi,12,4
1404,37,2017,P Negi,14,6
1405,37,2017,S Aravind,5,11
1406,37,2017,S Aravind,19,11
1407,37,2017,SL Malinga,2,6
1408,37,2017,SL Malinga,8,7
1409,37,2017,SL Malinga,15,4
1410,37,2017,SL Malinga,18,15
1411,37,2017,SR Watson,7,3
1412,37,2017,SR Watson,9,8
1413,37,2017,SR Watson,17,8
1414,37,2017,SR Watson,20,9
1415,37,2017,YS Chahal,2,9
1416,37,2017,YS Chahal,6,8
1417,37,2017,YS Chahal,13,8
1418,37,2017,YS Chahal,16,11
1419,38,2017,Ankit Soni,7,4
1420,38,2017,Ankit Soni,9,1
1421,38,2017,Ankit Soni,11,5
1422,38,2017,Ankit Soni,13,7
1423,38,2017,BA Stokes,5,11
1424,38,2017,BA Stokes,11,7
1425,38,2017,BA Stokes,13,12
1426,38,2017,BA Stokes,19,7
1427,38,2017,Basil Thampi,2,3
1428,38,2017,Basil Thampi,4,7
1429,38,2017,Basil Thampi,17,8
1430,38,2017,Basil Thampi,19,17
1431,38,2017,DR Smith,12,8
1432,38,2017,DR Smith,14,3
1433,38,2017,DR Smith,16,16
1434,38,2017,DT Christian,9,15
1435,38,2017,DT Christian,15,7
1436,38,2017,DT Christian,17,6
1437,38,2017,Imran Tahir,6,9
1438,38,2017,Imran Tahir,8,5
1439,38,2017,Imran Tahir,10,8
1440,38,2017,Imran Tahir,16,5
1441,38,2017,JD Unadkat,1,11
1442,38,2017,JD Unadkat,3,12
1443,38,2017,JD Unadkat,18,2
1444,38,2017,JD Unadkat,20,6
1445,38,2017,JP Faulkner,6,6
1446,38,2017,JP Faulkner,15,12
1447,38,2017,JP Faulkner,20,13
1448,38,2017,PJ Sangwan,1,8
1449,38,2017,PJ Sangwan,3,6
1450,38,2017,PJ Sangwan,5,13
1451,38,2017,PJ Sangwan,18,11
1452,38,2017,RA Jadeja,8,4
1453,38,2017,RA Jadeja,10,15
1454,38,2017,SN Thakur,7,11
1455,38,2017,SN Thakur,12,8
1456,38,2017,SN Thakur,14,7
1457,38,2017,Washington Sundar,2,1
1458,38,2017,Washington Sundar,4,11
1459,39,2017,A Mishra,9,3
1460,39,2017,A Mishra,11,7
1461,39,2017,A Mishra,13,5
1462,39,2017,A Mishra,15,8
1463,39,2017,B Kumar,1,3
1464,39,2017,B Kumar,3,12
1465,39,2017,B Kumar,16,6
1466,39,2017,B Kumar,18,12
1467,39,2017,CH Morris,4,15
1468,39,2017,CH Morris,7,1
1469,39,2017,CH Morris,17,7
1470,39,2017,CH Morris,19,13
1471,39,2017,J Yadav,1,4
1472,39,2017,J Yadav,3,10
1473,39,2017,J Yadav,8,8
1474,39,2017,J Yadav,10,5
1475,39,2017,K Rabada,2,11
1476,39,2017,K Rabada,5,9
1477,39,2017,K Rabada,18,20
1478,39,2017,K Rabada,20,19
1479,39,2017,MC Henriques,6,16
1480,39,2017,MC Henriques,10,16
1481,39,2017,MC Henriques,20,4
1482,39,2017,Mohammed Shami,6,17
1483,39,2017,Mohammed Shami,12,3
1484,39,2017,Mohammed Shami,14,8
1485,39,2017,Mohammed Shami,16,12
1486,39,2017,Mohammed Siraj,2,13
1487,39,2017,Mohammed Siraj,5,6
1488,39,2017,Mohammed Siraj,12,8
1489,39,2017,Mohammed Siraj,17,14
1490,39,2017,Rashid Khan,7,8
1491,39,2017,Rashid Khan,9,7
