match_id,batsman,batsman_runs
494,BB McCullum,6
76,P Kumar,6
564,GJ Bailey,6
31,RR Pant,6
481,KL Rahul,6
435,A Mishra,6
475,GJ Maxwell,6
76,Shoaib Malik,6
450,DA Miller,6
426,AB Dinda,6
458,KA Pollard,6
77,AC Gilchrist,6
74,P Kumar,6
459,MA Agarwal,6
487,DA Warner,6
38,RA Tripathi,6
81,K Goel,6
36,Yuvraj Singh,6
468,JA Morkel,6
1,A Choudhary,6
514,GJ Maxwell,6
158,RG Sharma,6
12,STR Binny,6
155,YK Pathan,6
121,MC Henriques,6
359,SD Chitnis,6
361,AL Menaria,6
528,AD Mathews,6
266,M Morkel,6
120,IK Pathan,6
40,NM Coulter-Nile,6
528,SS Iyer,6
120,DPMD Jayawardene,6
42,MM Sharma,6
60,CL White,6
159,R Vinay Kumar,6
24,SS Iyer,6
159,RV Uthappa,6
526,JP Faulkner,6
42,KM Jadhav,6
365,STR Binny,6
280,A Mithun,6
125,MS Gony,6
349,LRPL Taylor,6
42,GJ Maxwell,6
525,DJG Sammy,6
58,NM Coulter-Nile,6
350,PP Chawla,6
611,TM Head,6
152,SM Harwood,6
613,JJ Bumrah,6
154,BB McCullum,6
612,SW Billings,6
525,VR Aaron,6
353,MK Tiwary,6
613,AT Rayudu,6
277,GC Smith,6
277,AC Blizzard,6
365,RV Uthappa,6
529,JP Faulkner,6
377,DH Yagnik,6
375,Harpreet Singh,6
251,AM Rahane,6
506,RN ten Doeschate,6
49,CJ Anderson,6
506,CH Gayle,6
622,M Vijay,6
165,RJ Quiney,6
165,SK Trivedi,6
165,SK Warne,6
60,W Jaffer,6
7,YK Pathan,6
623,SV Samson,6
115,MF Maharoof,6
26,BB McCullum,6
168,BJ Hodge,6
505,MEK Hussey,6
240,JP Duminy,6
251,LRPL Taylor,6
373,CA Lynn,6
619,Gurkeerat Singh,6
49,SK Raina,6
367,CH Gayle,6
367,DR Smith,6
260,B Chipli,6
259,KD Karthik,6
160,SD Chitnis,6
602,R Sathish,6
117,S Badrinath,6
589,DA Miller,6
373,AM Rahane,6
117,Kamran Akmal,6
371,MS Dhoni,6
620,CH Gayle,6
255,JH Kallis,6
116,S Vidyut,6
254,JEC Franklin,6
372,P Negi,6
125,V Sehwag,6
284,CJ Ferguson,6
524,R Dhawan,6
418,BB McCullum,6
600,KH Pandya,6
549,TG Southee,6
326,AB de Villiers,6
326,M Muralitharan,6
520,CH Morris,6
57,CA Lynn,6
308,SB Jakati,6
307,DJ Bravo,6
17,S Aravind,6
134,AB Agarkar,6
141,JA Morkel,6
329,M Manhas,6
329,SC Ganguly,6
605,PSP Handscomb,6
54,MM Sharma,6
330,Mandeep Singh,6
325,P Dogra,6
325,BA Bhatt,6
284,Mandeep Singh,6
315,AC Gilchrist,6
516,WP Saha,6
317,CA Pujara,6
602,G Gambhir,6
320,R Vinay Kumar,6
138,Harbhajan Singh,6
551,A Ashish Reddy,6
322,J Botha,6
138,LR Shukla,6
604,DS Kulkarni,6
138,ST Jayasuriya,6
323,A Mishra,6
135,SS Tiwary,6
323,DPMD Jayawardene,6
600,Shakib Al Hasan,6
135,RS Bopara,6
135,Harbhajan Singh,6
330,P Dogra,6
141,MS Dhoni,6
132,LR Shukla,6
287,SR Tendulkar,6
513,AP Tare,6
343,N Saini,6
343,P Kumar,6
343,WP Saha,6
14,SP Narine,6
148,MV Boucher,6
345,DPMD Jayawardene,6
287,RJ Harris,6
132,I Sharma,6
595,SR Watson,6
287,Bipul Sharma,6
126,RJ Quiney,6
524,GJ Maxwell,6
610,KS Williamson,6
610,P Kumar,6
285,LRPL Taylor,6
294,DPMD Jayawardene,6
58,AT Rayudu,6
608,M Vijay,6
145,RR Powar,6
16,HH Pandya,6
302,M Vijay,6
19,Rashid Khan,6
333,PC Valthaty,6
335,AD Mathews,6
130,PP Chawla,6
522,KD Karthik,6
298,SP Goswami,6
297,PA Patel,6
337,YK Pathan,6
522,Mandeep Singh,6
296,SS Tiwary,6
296,KB Arun Karthik,6
145,PP Chawla,6
20,AJ Tye,6
168,SS Shaikh,6
258,EJG Morgan,6
317,V Kohli,6
395,B Kumar,6
5,CH Gayle,6
227,BB McCullum,6
201,VS Malik,6
210,VVS Laxman,6
102,RG Sharma,6
584,DJ Hooda,6
409,SPD Smith,6
410,R Dravid,6
176,R Sathish,6
411,B Kumar,6
502,MA Agarwal,6
29,DM Bravo,6
413,DB Das,6
110,YK Pathan,6
634,JO Holder,6
2,MA Agarwal,6
185,A Mishra,6
541,B Kumar,6
218,DA Warner,6
199,AT Rayudu,6
584,MC Henriques,6
387,TL Suman,6
111,JH Kallis,6
502,GJ Bailey,6
174,AA Bilakhia,6
171,R Dravid,6
225,B Sumanth,6
47,DA Warner,6
221,PJ Sangwan,6
5,PJ Cummins,6
392,MA Agarwal,6
394,UT Yadav,6
209,KD Karthik,6
104,KD Karthik,6
220,B Sumanth,6
405,PC Valthaty,6
182,AD Mathews,6
404,DPMD Jayawardene,6
501,R Bhatia,6
182,I Sharma,6
578,CR Brathwaite,6
179,SK Raina,6
406,S Badrinath,6
205,CL White,6
395,AM Nayar,6
224,R Ashwin,6
64,SB Styris,6
539,SL Malinga,6
407,SR Watson,6
103,Mohammad Hafeez,6
396,MEK Hussey,6
576,Harbhajan Singh,6
386,RT Ponting,6
632,AB de Villiers,6
537,YK Pathan,6
495,Q de Kock,6
632,P Negi,6
239,PC Valthaty,6
107,B Akhil,6
235,EJG Morgan,6
232,R Ashwin,6
170,AB de Villiers,6
213,BB McCullum,6
416,KV Sharma,6
631,SA Yadav,6
236,B Chipli,6
624,YK Pathan,6
379,KD Karthik,6
500,G Gambhir,6
169,Yuvraj Singh,6
214,RG Sharma,6
546,HV Patel,6
505,AR Patel,6
234,S Anirudha,6
585,DS Kulkarni,6
234,JP Duminy,6
584,S Dhawan,6
217,AB Agarkar,6
216,S Badrinath,6
378,IK Pathan,6
185,DA Warner,6
168,Yashpal Singh,6
42,V Kohli,6
585,BB McCullum,6
503,MA Starc,6
169,B Lee,6
185,PA Patel,6
553,NM Coulter-Nile,6
177,M Kaif,6
580,DJ Hooda,6
1,TS Mills,6
627,BB McCullum,6
533,SPD Smith,6
299,TL Suman,5
45,V Kohli,5
607,AJ Finch,5
209,A Mithun,5
45,P Negi,5
213,KM Jadhav,5
53,TA Boult,5
565,P Negi,5
83,S Vidyut,5
632,J Yadav,5
453,P Dogra,5
294,PR Shah,5
211,KA Pollard,5
295,B Chipli,5
179,S Badrinath,5
210,YK Pathan,5
538,R Ashwin,5
453,BB Samantray,5
180,SA Asnodkar,5
520,SV Samson,5
522,AN Ahmed,5
519,JP Duminy,5
313,DW Steyn,5
198,P Dogra,5
314,JH Kallis,5
314,KK Cooper,5
635,ER Dwivedi,5
194,R Sathish,5
481,MA Starc,5
315,AD Mascarenhas,5
541,UBT Chand,5
518,AJ Finch,5
138,BB McCullum,5
517,SA Yadav,5
517,RV Uthappa,5
636,AB de Villiers,5
316,TL Suman,5
636,Bipul Sharma,5
317,LR Shukla,5
489,KM Jadhav,5
317,MA Agarwal,5
544,M Vohra,5
519,NM Coulter-Nile,5
300,PC Valthaty,5
449,SV Samson,5
207,R Sharma,5
302,DJ Bravo,5
302,JA Morkel,5
545,AD Russell,5
207,MD Mishra,5
452,AB de Villiers,5
304,M Vijay,5
182,OA Shah,5
204,MK Tiwary,5
521,KL Rahul,5
479,BR Dunk,5
84,JR Hopes,5
147,RJ Harris,5
202,MK Pandey,5
450,Harbhajan Singh,5
184,AA Jhunjhunwala,5
200,SC Ganguly,5
310,SL Malinga,5
450,AC Gilchrist,5
538,DJ Bravo,5
624,SA Yadav,5
147,ST Jayasuriya,5
261,M Muralitharan,5
257,SK Raina,5
257,SR Tendulkar,5
231,MK Pandey,5
231,DW Steyn,5
535,JP Duminy,5
260,S Sohal,5
230,DJ Bravo,5
229,TL Suman,5
229,DA Warner,5
261,KM Jadhav,5
261,R Vinay Kumar,5
178,CA Pujara,5
50,RG Sharma,5
159,MV Boucher,5
159,M Vijay,5
263,AB de Villiers,5
172,RG Sharma,5
228,ML Hayden,5
617,CH Gayle,5
10,Yuvraj Singh,5
528,DA Miller,5
47,KV Sharma,5
256,Sunny Singh,5
171,JH Kallis,5
256,SK Warne,5
35,SV Samson,5
241,AG Paunikar,5
168,MM Patel,5
6,SK Raina,5
467,MS Dhoni,5
623,Imran Tahir,5
169,WA Mota,5
467,AM Nayar,5
547,DJ Bravo,5
248,S Badrinath,5
235,SB Styris,5
9,A Zampa,5
466,IK Pathan,5
626,Sandeep Sharma,5
534,KA Pollard,5
253,B Chipli,5
253,IK Pathan,5
6,BB McCullum,5
162,DJ Bravo,5
233,DR Smith,5
530,LMP Simmons,5
161,PJ Sangwan,5
266,YK Pathan,5
47,KA Pollard,5
267,R Dravid,5
13,MS Dhoni,5
525,KS Williamson,5
548,SE Marsh,5
280,PP Chawla,5
536,SV Samson,5
281,EJG Morgan,5
281,M Vijay,5
468,MK Pandey,5
631,B Kumar,5
548,SS Tiwary,5
564,WP Saha,5
216,R Ashwin,5
610,Yuvraj Singh,5
285,JA Morkel,5
150,KD Karthik,5
4,MS Dhoni,5
177,PP Chawla,5
545,JA Morkel,5
524,CJ Anderson,5
287,RG Sharma,5
288,AS Raut,5
289,MEK Hussey,5
278,MV Boucher,5
536,SPD Smith,5
51,MS Dhoni,5
5,Iqbal Abdulla,5
157,LA Pomersbach,5
270,SE Marsh,5
272,S Badrinath,5
80,W Jaffer,5
484,MA Starc,5
614,G Gambhir,5
556,Harbhajan Singh,5
51,Washington Sundar,5
81,DB Das,5
613,RG Sharma,5
556,HH Pandya,5
274,IK Pathan,5
155,MM Patel,5
629,F Behardien,5
174,MV Boucher,5
223,R Dravid,5
276,M Vijay,5
175,A Symonds,5
34,RG Sharma,5
560,GB Hogg,5
81,SC Ganguly,5
283,BJ Hodge,5
520,Karanveer Singh,5
115,Sohail Tanvir,5
386,M Vijay,5
105,SA Asnodkar,5
441,CA Pujara,5
88,R Dravid,5
342,NV Ojha,5
401,KB Arun Karthik,5
106,PR Shah,5
399,CH Morris,5
343,KMDN Kulasekara,5
422,Yuvraj Singh,5
111,HH Gibbs,5
107,JH Kallis,5
397,KV Sharma,5
345,KP Pietersen,5
388,TM Dilshan,5
440,GH Vihari,5
64,BB McCullum,5
591,AD Nath,5
405,AD Mascarenhas,5
33,AF Milne,5
383,KA Pollard,5
112,LR Shukla,5
598,MS Dhoni,5
336,DA Miller,5
67,MEK Hussey,5
384,MN Samuels,5
504,DR Smith,5
105,AB Agarkar,5
385,BJ Hodge,5
19,Sandeep Sharma,5
32,I Sharma,5
428,A Ashish Reddy,5
598,Bipul Sharma,5
93,M Rawat,5
422,MEK Hussey,5
389,B Lee,5
127,A Kumble,5
122,JA Morkel,5
346,DT Christian,5
437,MR Marsh,5
582,SPD Smith,5
354,AM Rahane,5
510,S Rana,5
31,MK Pandey,5
501,KK Cooper,5
511,KV Sharma,5
23,DR Smith,5
593,KK Nair,5
124,VVS Laxman,5
594,DJ Hooda,5
425,RA Jadeja,5
437,WD Parnell,5
89,SR Watson,5
390,UT Yadav,5
501,SR Watson,5
89,RG Sharma,5
389,SR Watson,5
437,AJ Finch,5
126,PC Valthaty,5
396,KB Arun Karthik,5
126,BJ Hodge,5
24,KK Nair,5
424,DPMD Jayawardene,5
122,R Vinay Kumar,5
389,Mohammed Shami,5
27,S Aravind,5
90,B Akhil,5
502,M Vijay,5
354,PP Chawla,5
437,M Rawat,5
125,MS Dhoni,5
594,MC Henriques,5
95,WP Saha,5
361,SR Watson,5
94,P Kumar,5
325,AC Gilchrist,5
434,EJG Morgan,5
102,YV Takawale,5
377,R Dravid,5
87,MK Tiwary,5
555,EJG Morgan,5
567,UT Yadav,5
60,Mohammad Hafeez,5
86,GC Smith,5
367,RG Sharma,5
411,AG Murtaza,5
136,AB de Villiers,5
587,D Wiese,5
324,DJ Bravo,5
30,AB de Villiers,5
99,Mohammad Hafeez,5
323,IK Pathan,5
92,HH Gibbs,5
118,DJ Bravo,5
376,HV Patel,5
135,WA Mota,5
376,S Dhawan,5
67,JDP Oram,5
24,RG Sharma,5
574,SV Samson,5
319,SK Trivedi,5
40,MS Dhoni,5
431,SR Watson,5
96,JA Morkel,5
374,NV Ojha,5
65,M Kaif,5
92,SB Styris,5
115,S Dhawan,5
590,PA Patel,5
375,SC Ganguly,5
56,LMP Simmons,5
407,DH Yagnik,5
588,RG Sharma,5
374,IK Pathan,5
599,Q de Kock,5
443,PP Chawla,5
114,AC Gilchrist,5
590,SR Watson,5
57,IR Jaggi,5
466,MG Johnson,4
506,G Gambhir,4
494,DH Yagnik,4
467,SK Raina,4
560,Gurkeerat Singh,4
227,SK Trivedi,4
167,DL Vettori,4
376,AB de Villiers,4
472,M Morkel,4
226,RV Uthappa,4
69,VRV Singh,4
93,A Mishra,4
376,A Ashish Reddy,4
467,JP Faulkner,4
172,R Bhatia,4
166,SC Ganguly,4
547,AD Russell,4
532,PP Chawla,4
169,S Badrinath,4
7,RV Uthappa,4
384,DB Ravi Teja,4
233,AC Gilchrist,4
93,Niraj Patel,4
533,SK Raina,4
586,WP Saha,4
26,MM Sharma,4
586,SE Marsh,4
225,A Symonds,4
625,RR Pant,4
503,PA Patel,4
382,AD Russell,4
235,M Vijay,4
170,AM Nayar,4
169,PP Chawla,4
383,DT Christian,4
382,S Nadeem,4
382,MS Bisla,4
232,TL Suman,4
468,R Vinay Kumar,4
229,A Mishra,4
382,IK Pathan,4
572,P Kumar,4
494,AM Rahane,4
241,V Sehwag,4
168,SA Asnodkar,4
229,G Gambhir,4
467,TG Southee,4
430,B Laughlin,4
426,SPD Smith,4
26,DR Smith,4
376,TM Dilshan,4
171,RJ Harris,4
27,Kuldeep Yadav,4
232,JA Morkel,4
387,AD Mathews,4
31,SP Narine,4
115,GD McGrath,4
42,YS Chahal,4
602,RR Pant,4
224,V Sehwag,4
576,MEK Hussey,4
200,KM Jadhav,4
544,MG Johnson,4
409,AC Gilchrist,4
540,JP Faulkner,4
73,KC Sangakkara,4
43,KS Williamson,4
498,Imran Tahir,4
544,R Dhawan,4
183,PJ Sangwan,4
558,KK Nair,4
203,DA Warner,4
204,AD Mathews,4
204,CH Gayle,4
43,DT Christian,4
407,A Chandila,4
478,JH Kallis,4
206,FY Fazal,4
498,LRPL Taylor,4
206,S Badrinath,4
206,YK Pathan,4
574,JP Faulkner,4
405,Azhar Mahmood,4
633,AJ Finch,4
207,VVS Laxman,4
499,AN Ahmed,4
496,V Sehwag,4
540,SV Samson,4
75,SC Ganguly,4
199,SS Tiwary,4
557,Karanveer Singh,4
71,I Sharma,4
636,MC Henriques,4
543,NM Coulter-Nile,4
188,Harbhajan Singh,4
636,Iqbal Abdulla,4
416,NLTC Perera,4
187,MM Patel,4
416,KC Sangakkara,4
186,Yuvraj Singh,4
65,S Sohal,4
416,GH Vihari,4
186,RP Singh,4
481,IK Pathan,4
575,Mandeep Singh,4
635,DJ Hooda,4
196,Mandeep Singh,4
99,I Sharma,4
185,JM Kemp,4
419,IK Pathan,4
414,Q de Kock,4
43,MC Henriques,4
554,NJ Maddinson,4
100,JR Hopes,4
184,SK Warne,4
209,CL White,4
632,SW Billings,4
477,CM Gautam,4
104,TM Dilshan,4
107,Misbah-ul-Haq,4
581,SA Yadav,4
537,G Gambhir,4
396,CH Gayle,4
218,PD Collingwood,4
395,LRPL Taylor,4
75,AM Rahane,4
5,CH Morris,4
431,BJ Hodge,4
424,MS Bisla,4
501,Ankit Sharma,4
473,RG Sharma,4
220,CL White,4
394,CL White,4
582,RA Jadeja,4
220,R Vinay Kumar,4
70,M Kaif,4
5,KK Nair,4
175,Jaskaran Singh,4
221,AB de Villiers,4
392,PJ Sangwan,4
555,DA Warner,4
391,PP Chawla,4
583,MG Johnson,4
174,MK Pandey,4
397,A Ashish Reddy,4
107,MS Gony,4
215,SS Tiwary,4
38,AM Rahane,4
45,MK Pandey,4
180,A Uniyal,4
210,AP Dole,4
210,DR Smith,4
403,STR Binny,4
104,Z Khan,4
403,RT Ponting,4
211,AN Ahmed,4
578,Z Khan,4
579,AR Patel,4
402,DW Steyn,4
74,MV Boucher,4
215,RS Sodhi,4
211,R Sathish,4
105,Mohammad Hafeez,4
213,A Mishra,4
64,LR Shukla,4
70,MV Boucher,4
538,BB McCullum,4
475,V Kohli,4
177,Yuvraj Singh,4
500,KV Sharma,4
581,C Munro,4
107,MS Dhoni,4
630,KH Pandya,4
562,J Suchith,4
250,RV Uthappa,4
451,RV Gomez,4
34,HH Pandya,4
597,HH Pandya,4
296,JJ van der Wath,4
128,RP Singh,4
128,Z Khan,4
453,NLTC Perera,4
338,CH Gayle,4
130,AD Mascarenhas,4
569,M Vohra,4
336,NLTC Perera,4
130,M Rawat,4
54,EJG Morgan,4
336,Harbhajan Singh,4
566,D Wiese,4
144,JA Morkel,4
42,A Choudhary,4
333,V Kohli,4
333,SS Tiwary,4
131,VVS Laxman,4
302,MEK Hussey,4
332,M Kartik,4
302,SK Raina,4
331,V Sehwag,4
303,TL Suman,4
606,AB de Villiers,4
58,AS Rajpoot,4
145,S Sreesanth,4
295,RV Uthappa,4
287,TL Suman,4
456,R Dhawan,4
456,KK Cooper,4
284,RJ Harris,4
348,JP Duminy,4
621,RV Uthappa,4
439,Parvez Rasool,4
595,DJ Bravo,4
512,Imran Tahir,4
552,AT Rayudu,4
58,CA Lynn,4
38,SPD Smith,4
14,SA Yadav,4
88,P Kumar,4
21,DA Warner,4
455,DW Steyn,4
570,CH Morris,4
290,BJ Hodge,4
596,F du Plessis,4
292,RG Sharma,4
344,DL Vettori,4
53,UT Yadav,4
488,CH Gayle,4
293,S Sriram,4
147,DB Ravi Teja,4
331,KC Sangakkara,4
132,SS Tiwary,4
22,AR Patel,4
305,G Gambhir,4
519,BB McCullum,4
449,KV Sharma,4
519,A Mishra,4
313,MS Gony,4
446,BJ Rohrer,4
489,JP Duminy,4
86,M Kaif,4
446,IK Pathan,4
320,RA Jadeja,4
18,RV Uthappa,4
602,SP Narine,4
316,DB Ravi Teja,4
41,Ishan Kishan,4
320,AB de Villiers,4
85,PA Patel,4
447,SV Samson,4
33,YS Chahal,4
517,RN ten Doeschate,4
68,SR Watson,4
447,AM Rahane,4
447,R Dravid,4
56,KV Sharma,4
137,JA Morkel,4
317,R Bhatia,4
317,Shakib Al Hasan,4
489,AJ Finch,4
323,AA Jhunjhunwala,4
519,CM Gautam,4
488,Shivam Sharma,4
305,MK Tiwary,4
84,DT Patil,4
443,DPMD Jayawardene,4
521,KV Sharma,4
329,TM Dilshan,4
54,R Tewatia,4
133,KD Karthik,4
133,RJ Quiney,4
306,LA Pomersbach,4
599,RA Jadeja,4
308,MS Dhoni,4
566,SN Khan,4
55,SR Watson,4
605,AM Rahane,4
551,KV Sharma,4
309,JH Kallis,4
327,AT Rayudu,4
325,Shakib Al Hasan,4
310,MN Samuels,4
68,Pankaj Singh,4
40,YK Pathan,4
519,SK Raina,4
323,JP Duminy,4
489,S Dhawan,4
439,Harbhajan Singh,4
126,BB McCullum,4
284,DJ Hussey,4
362,MD Mishra,4
434,R Bhatia,4
10,B Kumar,4
119,Niraj Patel,4
24,PJ Cummins,4
363,DB Das,4
159,M Muralitharan,4
35,A Mishra,4
265,B Chipli,4
10,RG Sharma,4
265,DPMD Jayawardene,4
265,S Dhawan,4
119,M Rawat,4
362,AD Mathews,4
435,MS Dhoni,4
570,M Morkel,4
361,R Dravid,4
267,AL Menaria,4
267,KA Pollard,4
158,DA Warner,4
157,WA Mota,4
461,R Bhatia,4
461,KV Sharma,4
364,V Sehwag,4
434,KA Pollard,4
359,KC Sangakkara,4
589,GJ Maxwell,4
92,Salman Butt,4
42,S Aravind,4
492,V Kohli,4
372,IK Pathan,4
466,A Mishra,4
49,Mohammed Shami,4
432,GH Vihari,4
49,RR Pant,4
116,Yuvraj Singh,4
256,PP Chawla,4
369,P Awana,4
507,Y Venugopal Rao,4
369,DA Miller,4
530,CJ Anderson,4
319,AA Chavan,4
368,JH Kallis,4
486,DR Smith,4
619,MJ McClenaghan,4
118,Harbhajan Singh,4
160,JP Duminy,4
507,SK Raina,4
260,DW Steyn,4
157,ST Jayasuriya,4
11,VR Aaron,4
59,PA Patel,4
438,CH Gayle,4
458,YK Pathan,4
352,RA Jadeja,4
23,JP Faulkner,4
511,DA Warner,4
612,RR Pant,4
153,RV Uthappa,4
52,MC Henriques,4
487,JP Faulkner,4
279,TR Birt,4
438,DA Warner,4
59,DT Christian,4
280,SE Marsh,4
280,Sunny Singh,4
125,Joginder Sharma,4
438,UT Yadav,4
281,SK Raina,4
282,A Symonds,4
525,AN Ahmed,4
457,DR Smith,4
487,R Bhatia,4
563,SPD Smith,4
23,Ishan Kishan,4
273,A Symonds,4
592,SPD Smith,4
156,SC Ganguly,4
614,SA Yadav,4
461,AM Nayar,4
358,OA Shah,4
491,R Dhawan,4
436,R Dravid,4
436,R Sathish,4
356,J Syed Mohammad,4
356,AUK Pathan,4
98,MK Tiwary,4
276,AM Rahane,4
459,NJ Maddinson,4
44,SS Iyer,3
60,Z Khan,3
51,SS Iyer,3
51,CJ Anderson,3
530,MS Dhoni,3
60,SB Joshi,3
547,MS Dhoni,3
55,CJ Anderson,3
542,DA Miller,3
487,PV Tambe,3
540,CH Morris,3
70,SB Joshi,3
505,WP Saha,3
62,SK Trivedi,3
58,LMP Simmons,3
482,SPD Smith,3
43,Rashid Khan,3
524,MG Johnson,3
556,NM Coulter-Nile,3
59,RA Tripathi,3
511,S Anirudha,3
486,Mandeep Singh,3
527,MK Pandey,3
498,KM Jadhav,3
512,S Nadeem,3
535,RN ten Doeschate,3
61,IK Pathan,3
548,NLTC Perera,3
488,Yuvraj Singh,3
42,SR Watson,3
522,YK Pathan,3
59,LMP Simmons,3
554,RA Jadeja,3
51,DT Christian,3
55,Vishnu Vinod,3
63,B Akhil,3
548,WP Saha,3
498,KD Karthik,3
528,KM Jadhav,3
543,Imran Tahir,3
231,JP Duminy,3
605,R Bhatia,3
583,WP Saha,3
184,P Dogra,3
390,DPMD Jayawardene,3
305,KA Pollard,3
583,SS Iyer,3
177,RR Powar,3
391,P Kumar,3
109,SD Chitnis,3
300,AM Nayar,3
199,R Sathish,3
297,OA Shah,3
15,M Vohra,3
397,YK Pathan,3
398,M Vohra,3
293,IK Pathan,3
293,DJ Hussey,3
28,N Rana,3
141,M Muralitharan,3
2,KH Pandya,3
404,AB Agarkar,3
110,T Kohli,3
113,MK Pandey,3
381,LR Shukla,3
201,B Lee,3
384,B Kumar,3
308,RA Jadeja,3
308,R Ashwin,3
308,JA Morkel,3
308,F du Plessis,3
308,DE Bollinger,3
140,SM Harwood,3
386,DR Smith,3
111,Misbah-ul-Haq,3
387,MN Samuels,3
388,DW Steyn,3
306,KA Pollard,3
141,JDP Oram,3
111,AS Yadav,3
147,SS Tiwary,3
404,DJ Bravo,3
113,RV Uthappa,3
279,Y Venugopal Rao,3
13,RD Chahar,3
13,KD Karthik,3
1,YS Chahal,3
277,A Symonds,3
30,S Badree,3
418,YK Pathan,3
97,Younis Khan,3
630,KD Karthik,3
613,TG Southee,3
186,Jaskaran Singh,3
420,R Rampaul,3
12,PA Patel,3
574,DS Kulkarni,3
95,VY Mahesh,3
272,S Anirudha,3
272,M Vijay,3
573,P Negi,3
153,RE van der Merwe,3
280,M Kaif,3
287,SJ Srivastava,3
30,BB McCullum,3
405,P Kumar,3
578,KK Nair,3
631,JO Holder,3
407,JP Faulkner,3
578,A Mishra,3
407,SK Trivedi,3
285,DH Yagnik,3
284,P Kumar,3
284,AC Gilchrist,3
102,RP Singh,3
283,R Vinay Kumar,3
410,M Vijay,3
283,DPMD Jayawardene,3
198,KB Arun Karthik,3
101,V Kohli,3
151,WA Mota,3
576,P Negi,3
309,GJ Maxwell,3
178,P Kumar,3
573,MM Sharma,3
209,R Vinay Kumar,3
324,JA Morkel,3
347,F du Plessis,3
135,S Dhawan,3
594,R Dhawan,3
210,RP Singh,3
350,P Dogra,3
136,M Manhas,3
601,NLTC Perera,3
18,PJ Cummins,3
351,RG Sharma,3
179,S Tyagi,3
319,R Dravid,3
352,A Ashish Reddy,3
183,A Mishra,3
23,KD Karthik,3
124,FH Edwards,3
183,DP Nannes,3
21,Yuvraj Singh,3
346,DW Steyn,3
354,RJ Harris,3
325,R Bhatia,3
130,SA Asnodkar,3
336,AT Rayudu,3
132,AM Nayar,3
132,DJ Bravo,3
337,IR Jaggi,3
129,RV Uthappa,3
181,IK Pathan,3
599,P Negi,3
340,KA Pollard,3
340,KD Karthik,3
128,S Dhawan,3
341,MN Samuels,3
128,RG Sharma,3
327,PP Ojha,3
327,KD Karthik,3
596,Shakib Al Hasan,3
180,AD Mascarenhas,3
123,PP Chawla,3
211,AT Rayudu,3
380,DA Warner,3
368,RA Jadeja,3
312,GJ Maxwell,3
312,DL Vettori,3
116,KC Sangakkara,3
373,J Botha,3
116,IK Pathan,3
115,VY Mahesh,3
115,V Sehwag,3
373,SP Goswami,3
374,DJ Hussey,3
374,P Kumar,3
139,PP Chawla,3
375,AG Murtaza,3
375,B Kumar,3
115,Mohammad Asif,3
375,WD Parnell,3
139,SM Katich,3
310,SC Ganguly,3
370,RP Singh,3
367,V Kohli,3
2,RG Sharma,3
366,N Saini,3
355,JA Morkel,3
317,RN ten Doeschate,3
592,Ankit Sharma,3
137,PA Patel,3
316,RE Levi,3
137,SK Warne,3
18,CR Woakes,3
633,RA Jadeja,3
315,JP Faulkner,3
315,CJ Ferguson,3
179,M Vijay,3
119,V Kohli,3
119,SK Warne,3
119,RV Uthappa,3
364,NV Ojha,3
119,Kamran Khan,3
365,B Kumar,3
196,DJ Hussey,3
104,B Akhil,3
334,BJ Hodge,3
188,AT Rayudu,3
620,AD Nath,3
257,MS Dhoni,3
79,SK Raina,3
78,Sohail Tanvir,3
636,DJ Hooda,3
33,P Negi,3
259,AJ Finch,3
562,Harbhajan Singh,3
192,M Vijay,3
465,S Nadeem,3
227,SK Warne,3
628,SV Samson,3
441,R Bhatia,3
161,MF Maharoof,3
240,IR Jaggi,3
33,AB de Villiers,3
239,P Kumar,3
77,KC Sangakkara,3
35,RR Pant,3
77,D Kalyankrishna,3
160,AM Rahane,3
471,S Rana,3
440,Harmeet Singh,3
471,Yuvraj Singh,3
636,CJ Jordan,3
159,RE van der Merwe,3
257,JA Morkel,3
623,KA Pollard,3
626,DA Miller,3
451,Yuvraj Singh,3
564,Gurkeerat Singh,3
249,KD Karthik,3
458,MEK Hussey,3
250,MS Wade,3
251,FY Fazal,3
82,VY Mahesh,3
251,SK Warne,3
166,DJ Hussey,3
563,SK Raina,3
565,Q de Kock,3
565,RA Jadeja,3
84,A Kumble,3
224,L Balaji,3
191,AD Mathews,3
189,WPUJC Vaas,3
245,R Ninan,3
167,AB McDonald,3
255,G Gambhir,3
461,SR Watson,3
449,Sachin Baby,3
255,RR Powar,3
461,SV Samson,3
449,PV Tambe,3
462,KA Pollard,3
245,DL Vettori,3
161,S Sohal,3
89,SB Bangar,3
77,SB Bangar,3
233,RJ Harris,3
37,SR Watson,3
220,V Kohli,3
432,A Ashish Reddy,3
229,WPUJC Vaas,3
266,L Balaji,3
431,JP Faulkner,3
476,MS Bisla,3
629,WP Saha,3
627,Shakib Al Hasan,3
6,AJ Finch,3
558,STR Binny,3
635,DS Kulkarni,3
434,SP Narine,3
189,V Sehwag,3
428,KM Jadhav,3
427,STR Binny,3
93,S Dhawan,3
630,Harbhajan Singh,3
268,M Manhas,3
269,DA Warner,3
481,PA Patel,3
189,UT Yadav,3
71,M Kartik,3
158,TL Suman,3
457,R Dhawan,3
32,M Vohra,3
235,Iqbal Abdulla,3
169,S Sohal,3
435,GH Vihari,3
